Name,Common_name,Taxon_id,Latitude,Longitude,Group
Scapania praetervisa,Ciliate Earwort,1544836,62.493,-77.30559,Bryophytes
Scapania pseudocalcicola,,1038580,50.3,-63.1,Bryophytes
Scapania serrulata,,168525,59.1,-63.883333,Bryophytes
Scapania simmonsii,Simmons' Earwort,168526,49.5,-119.6,Bryophytes
Scapania spitsbergensis,Spitsbergen Earwort,1048074,49.5,-119.6,Bryophytes
Schistochilopsis hyperarctica,Ellesmere Island Notchwort,1048385,49.5,-119.6,Bryophytes
Cryptocolea imbricata,Imbricated Liverwort,161232,59.9,-137.8,Bryophytes
Solenostoma crenuliforme,Scalloped Flapwort,1020120,49.5,-119.6,Bryophytes
Solenostoma schusterianum,,,49.5,-119.6,Bryophytes
Solenostoma sphaerocarpum,Round-fruited Flapwort,1132105,49.5,-119.6,Bryophytes
Orthotrichum alpestre,,165943,49.5,-119.6,Bryophytes
Orthotrichum elegans,,,58.619157,-93.829498,Bryophytes
Orthotrichum hallii,,165955,49.6,-119.7,Bryophytes
Orthotrichum pallens,Pale Bristle Moss,165962,55.0,-115.0,Bryophytes
Orthotrichum rivulare,River Bristle-moss,165969,50.57,-127.0,Bryophytes
Ulota curvifolia,,170061,49.19666,-66.22833,Bryophytes
Ulota drummondii,Drummond's Pincushion Moss,170062,49.5,-119.6,Bryophytes
Zygodon gracilis,Slender Yoke-moss,170455,49.5,-119.6,Bryophytes
Atrichum flavisetum,,986301,49.5,-119.6,Bryophytes
Lyellia aspera,,164978,80.7,-83.9,Bryophytes
Oligotrichum falcatum,Sickle-leaved Hair Moss,165832,49.5,-119.6,Bryophytes
Psilopilum laevigatum,Large Wolverine Moss,167512,49.5,-119.6,Bryophytes
Frullania brittoniae,Britton's Scalewort,163092,47.127222,-71.375556,Bryophytes
Frullania riparia,River Scalewort,163107,49.5,-119.6,Bryophytes
Frullania tamarisci,Tamarisk Scalewort,163110,43.916667,-65.899167,Bryophytes
Harpalejeunea molleri,Pointed Pouncewort,461319,49.5,-119.6,Bryophytes
Lejeunea alaskana,Alaska Pouncewort,164476,61.32,-124.8,Bryophytes
Radula prolifera,Arctic Scalewort,167708,49.5,-119.6,Bryophytes
Acaulon triquetrum,Triangular Pygmy-moss,157916,45.164,-66.041,Bryophytes
Anoectangium stracheyanum,,1521742,49.5,-119.6,Bryophytes
Barbula indica,,159172,49.5,-119.6,Bryophytes
Bryoerythrophyllum columbianum,Columbian Carpet Moss,159502,49.03,-119.45,Bryophytes
Crossidium aberrans,,161133,50.7,-120.4,Bryophytes
Didymodon acutus,Pointed Beard-moss,485511,62.2976,-75.77674,Bryophytes
Didymodon johansenii,,161879,49.5,-119.6,Bryophytes
Didymodon maschalogena,,1038572,54.253,-130.253,Bryophytes
Didymodon murrayae,,161883,49.5,-119.6,Bryophytes
Didymodon nigrescens,,161885,49.5,-119.6,Bryophytes
Didymodon perobtusus,,161886,49.5,-119.6,Bryophytes
Gyroweisia tenuis,Slender Stubble-moss,163481,49.5,-119.6,Bryophytes
Hilpertia velenovskyi,,157521,49.12,-123.19,Bryophytes
Molendoa sendtneriana,,165497,66.504,-107.603,Bryophytes
Pseudocrossidium obtusulum,,167480,49.5,-119.6,Bryophytes
Pterygoneurum lamellatum,Spiral Chalk Moss,167550,50.73,-120.43,Bryophytes
Syntrichia papillosissima,,461426,58.549969,-127.564903,Bryophytes
Tortella arctica,Arctic Twisted Moss,169798,49.5,-119.6,Bryophytes
Tortella rigens,,169803,49.5,-119.6,Bryophytes
Tortula amplexa,,169807,49.5,-119.6,Bryophytes
Tortula atrovirens,Rib-leaf Moss,169808,49.5,-119.6,Bryophytes
Tortula cernua,,818541,58.10394,-68.09772,Bryophytes
Tortula cuneifolia,Wedge-leaved Screw-moss,458890,49.5,-119.6,Bryophytes
Tortula laureri,,1038579,81.35,-76.5,Bryophytes
Tortula obtusifolia,,466647,49.02276,-119.608892,Bryophytes
Tortula protobryoides,Tall Pottia,505016,49.5,-119.6,Bryophytes
Tortula subulata,Awl-leaved Screw-moss,169831,49.5,-119.6,Bryophytes
Tortula systylia,Systylous Screw Moss,607135,58.35116,-69.61694,Bryophytes
Trichostomum brachydontium,Variable Crisp-moss,169941,49.5,-119.6,Bryophytes
Trichostomum spirale,,818549,45.0836,-74.1156,Bryophytes
Pseudoditrichum mirabile,Great Bear Lake Moss,156447,66.0,-118.0,Bryophytes
Scouleria marginata,Margined Streamside Moss,168695,49.5,-119.6,Bryophytes
Sphagnum andersonianum,Anderson's Sphagnum,169198,49.5,-119.6,Bryophytes
Sphagnum aongstroemii,Aongstroem's Peat Moss,169200,43.324906,-79.798921,Bryophytes
Sphagnum arcticum,Arctic Sphagnum,169201,49.5,-119.6,Bryophytes
Sphagnum atlanticum,,169202,47.783333,-55.591667,Bryophytes
Sphagnum bergianum,,458889,49.05,-56.083333,Bryophytes
Sphagnum brevifolium,,1463123,49.5,-119.6,Bryophytes
Sphagnum carolinianum,Carolina Sphagnum,169206,49.5,-119.6,Bryophytes
Sphagnum concinnum,,,49.5,-119.6,Bryophytes
Sphagnum junghuhnianum,Junghuhn's sphagnum,169215,55.583333,-132.916667,Bryophytes
Sphagnum mcqueenii,,169220,47.175,-55.313333,Bryophytes
Sphagnum mirum,,169222,60.050614,-76.666212,Bryophytes
Sphagnum molle,Blushing Peat Moss,120146,49.5,-119.6,Bryophytes
Sphagnum olafii,Olaf's Peat Moss,169224,60.666667,-70.166667,Bryophytes
Sphagnum perfoliatum,Glossy Peatmoss,452716,49.5,-119.6,Bryophytes
Sphagnum steerei,Steere's Peat Moss,169235,49.5,-119.6,Bryophytes
Sphagnum tescorum,,458745,60.0392648,-77.2803852,Bryophytes
Sphagnum trinitense,Trinity sphagnum,169237,43.60111,-65.5725,Bryophytes
Sphagnum tundrae,Tundra Peat Moss,169238,68.1662,-137.0,Bryophytes
Sphagnum venustum,,169239,49.5,-119.6,Bryophytes
Sphagnum viride,,,48.663333,-58.196667,Bryophytes
Sphagnum wilfii,Wilf's sphagnum,169241,49.5,-119.6,Bryophytes
Tayloria acuminata,Acuminate Trumpet Moss,169571,56.44,-129.56,Bryophytes
Tayloria froelichiana,,169572,49.5,-119.6,Bryophytes
Tayloria hornschuchii,,169573,59.6,-137.2,Bryophytes
Tayloria splachnoides,Splachnoid Trumpet Moss,169576,49.5,-119.6,Bryophytes
Voitia hyperborea,Northern Voit's Moss,170278,49.5,-119.6,Bryophytes
Voitia nivalis,,170279,49.5,-119.6,Bryophytes
Tetrodontium ovatum,,169647,47.459912,-71.925155,Bryophytes
Tetrodontium repandum,,169648,57.4255,-65.21566,Bryophytes
