Name,Common_name,Taxon_id,Latitude,Longitude,Group
Isoperla marlynia,Midwestern Stripetail,222401,49.5,-119.6,Stoneflies
Isoperla montana,Montane Stripetail,222406,49.5,-119.6,Stoneflies
Isoperla mormona,Mormon Stripetail,222407,49.5,-119.6,Stoneflies
Isoperla orata,Colorless Stripetail,222411,49.5,-119.6,Stoneflies
Isoperla pinta,Checkered Stripetail,222415,49.1,-121.966667,Stoneflies
Isoperla quinquepunctata,Fivespot Stripetail,222416,49.5,-119.6,Stoneflies
Isoperla richardsoni,Sterling Stripetail,222418,46.55552,-84.22622,Stoneflies
Isoperla signata,Transverse Stripetail,222421,46.54714,-84.14266,Stoneflies
Isoperla similis,Black Stripetail,222422,49.5,-119.6,Stoneflies
Isoperla slossonae,Colorful Stripetail,222423,45.69355,-64.11297,Stoneflies
Isoperla transmarina,Boreal Stripetail,222428,49.5,-119.6,Stoneflies
Kogotus modestus,Sickle Springfly,222533,56.3566,-123.954,Stoneflies
Kogotus nonus,Smooth Springfly,222534,49.5,-119.6,Stoneflies
Malirekus hastatus,Brook Springfly,224403,49.5,-119.6,Stoneflies
Megarcys irregularis,Rainier Springfly,224535,49.5,-119.6,Stoneflies
Megarcys watertoni,Glacier Springfly,224538,49.5,-119.6,Stoneflies
Osobenus yakimae,Yakima Springfly,176237,49.5,-119.6,Stoneflies
Perlinodes aureus,Longgill Springfly,227509,51.5,-116.25,Stoneflies
Rickera sorpta,Palestripe Springfly,230175,49.5,-119.6,Stoneflies
Setvena bradleyi,Alberta Springfly,230871,49.5,-119.6,Stoneflies
Skwala americana,American Springfly,231099,49.5,-119.6,Stoneflies
Skwala curvata,Curved Springfly,231100,49.266667,-124.8,Stoneflies
Pteronarcella badia,Least Salmonfly,229307,49.5,-119.6,Stoneflies
Pteronarcella regularis,Dwarf Salmonfly,229308,49.5,-119.6,Stoneflies
Bolotoperla rossi,Smoky Willowfly,215295,49.5,-119.6,Stoneflies
Strophopteryx fasciata,Mottled Willowfly,210995,49.5,-119.6,Stoneflies
Taenionema atlanticum,Atlantic Willowfly,232247,46.65,-60.42,Stoneflies
Taenionema pacificum,Pacific Willowfly,232255,49.5,-119.6,Stoneflies
Taenionema pallidum,Common Willowfly,232256,56.3566,-123.954,Stoneflies
Taeniopteryx maura,Spinyleg Willowfly,232263,45.07749,-74.03938,Stoneflies
Taeniopteryx metequi,Shortwing Willowfly,232264,49.5,-119.6,Stoneflies
Taeniopteryx parvula,Hooked Willowfly,232267,49.5,-119.6,Stoneflies
Parcoblatta caudelli,Caudell's wood cockroach,458949,49.5,-119.6,Grasshoppers and relatives
Reticulitermes tibialis,Arid Land Subterranean Termite,296466,49.5,-119.6,Grasshoppers and relatives
Litaneutria minor,Agile Ground Mantis,48109,49.18277,-119.551389,Grasshoppers and relatives
Aulocara femoratum,White Cross Grasshopper,214639,52.2833,-117.469,Grasshoppers and relatives
Booneacris variegata,,215307,45.57367,-78.50627,Grasshoppers and relatives
Cordillacris crenulata,Crenulated Grasshopper,174213,49.5,-119.6,Grasshoppers and relatives
Dendrotettix quercus,Post Oak Grasshopper,218233,49.5,-119.6,Grasshoppers and relatives
Melanoplus eurycercus,Hebard's Green-legged Grasshopper,224659,43.5475,-79.99306,Grasshoppers and relatives
Melanoplus spretus,Rocky Mountain Locust,224781,49.233333,-100.05,Grasshoppers and relatives
Metator nevadensis,,224991,53.9998,-125.0032,Grasshoppers and relatives
Psinidia fenestralis,Longhorn Band-wing Grasshopper,194233,49.5,-119.6,Grasshoppers and relatives
Schistocerca alutacea,Leather-colored Bird Grasshopper,208044,43.21667,-81.9,Grasshoppers and relatives
Schistocerca lineata,Spotted Bird Grasshopper,199581,49.5,-119.6,Grasshoppers and relatives
Syrbula admirabilis,Admirable Grasshopper,129263,49.5,-119.6,Grasshoppers and relatives
Trimerotropis cincta,Masked Grasshopper,232968,49.5,-119.6,Grasshoppers and relatives
Trimerotropis sparsa,Badlands Grasshopper,232980,49.5,-119.6,Grasshoppers and relatives
Xanthippus montanus,Sandhills Band-wing Grasshopper,233681,49.5,-119.6,Grasshoppers and relatives
Camptonotus carolinensis,Carolina Leafroller Cricket,215979,41.98333,-82.54722,Grasshoppers and relatives
Ceuthophilus divergens,,1519075,42.2641,-83.075,Grasshoppers and relatives
Ceuthophilus fusiformis,,1519065,50.76567,-103.79034,Grasshoppers and relatives
Ceuthophilus gracilipes,Slender-legged Camel Cricket,216548,49.5,-119.6,Grasshoppers and relatives
Ceuthophilus latens,,1519099,49.09083,-107.16389,Grasshoppers and relatives
Ceuthophilus pallidipes,Pale-legged Camel Cricket,216556,44.48,-75.86,Grasshoppers and relatives
Ceuthophilus uhleri,,1519093,49.5,-119.6,Grasshoppers and relatives
