taxon_id,Name,Common name,Latitude,Longitude
66163,Nanorana polunini,Nanorana polunini,27.44639,86.93361
476882,Cornufer heffernani,Solomon Island Palm Frog,-8.15878,159.54599
25788,Ptychadena christyi,Ptychadena christyi,0.59852,25.26009
25745,Ptychadena gansi,Ptychadena gansi,2.42988,45.38551
25768,Ptychadena grandisonae,Grandison's ridged frog,-12.005139,30.401667
25750,Ptychadena ingeri,Ptychadena ingeri,1.23852,28.31405
25773,Ptychadena obscura,Ptychadena obscura,,
25756,Ptychadena retropunctata,Ptychadena retropunctata,11.115,-13.962
25772,Ptychadena straeleni,Ptychadena straeleni,7.3167,13.5833
25746,Ptychadena submascareniensis,Ptychadena submascareniensis,,
25769,Ptychadena superciliaris,Ptychadena superciliaris,5.885975,-5.168389
65980,Lithobates chichicuahutla,Lago de las Minas Frog,23.995701,-104.6838
65983,Lithobates dunni,Patzcuaro Frog,19.824139,-101.777417
476889,Nyctimystes ocreptus,Nyctimystes ocreptus,,
26985,Bolitoglossa copia,El Copé Giant Salamander,,
66005,Lithobates pueblae,Puebla Frog,18.822817,-98.018883
65915,Isthmohyla xanthosticta,South Fork Tree Frog,10.0963924,-84.0610573
24429,Hemiphractus fasciatus,Banded Horned Treefrog,,
24387,Duellmanohyla lythrodes,Savage's Brook Frog,9.4297638,-83.0501335
26231,Sphaerotheca leucorhynchus,Sphaerotheca leucorhynchus,,
65117,Bolitoglossa gomezi,Gómez's Web-footed Salamander,8.768024,-82.656178
26375,Philautus cardamonus,Philautus cardamonus,,
26289,Philautus dubius,Philautus dubius,,
26316,Gracixalus medogensis,Gracixalus medogensis,29.32483,95.326681
26286,Philautus microdiscus,Philautus microdiscus,,
26367,Philautus namdaphaensis,Philautus namdaphaensis,,
26481,Rhacophorus hoanglienensis,Hoanglien Frog,22.316389,103.821111
26495,Rhacophorus modestus,Rhacophorus modestus,,
26472,Rhacophorus poecilonotus,Rhacophorus poecilonotus,,
26521,Rhacophorus turpes,Rhacophorus turpes,,
135132,Pseudohynobius puxiongensis,Puxiong Salamander,,
26932,Bolitoglossa anthracina,Coal Black Salamander,,
26972,Bolitoglossa borburata,Carabobo Climbing Salamander,,
26999,Bolitoglossa decora,Monte Escondido salamander,15.114388,-86.716781
27036,Bolitoglossa hiemalis,Bolitoglossa hiemalis,4.063167,-76.499361
26941,Bolitoglossa taylori,Bolitoglossa taylori,7.96,-77.7
27579,Chiropterotriton cracens,Graceful Splayfoot Salamander,23.7909837,-99.3062339
27604,Dendrotriton cuchumatanus,Dendrotriton cuchumatanus,15.8575,-91.50446
27606,Dendrotriton megarhinus,Longnose Bromeliad Salamander,16.189444,-93.611667
27320,Pseudoeurycea teotepec,Teotepec Salamander,,
27552,Thorius aureus,Golden Thorius,17.586252,-96.491745
27562,Thorius dubitus,Acultzingo Pigmy Salamander,18.70073,-97.33626
27567,Thorius grandis,Grand Minute Salamander,17.45513,-100.08978
27538,Thorius magnipes,Big-footed Thorius,18.64935,-97.25645
65128,Boulengerula denhardti,Tana River Caecilian,0.3667,38.0333
27902,Boulengerula changamwensis,Changamwe Caecilian,-4.21,39.48
28100,Brasilotyphlus braziliensis,Brazilian Caecilian,,
717561,Nidirana hainanensis,Nidirana hainanensis,,
27964,Caecilia albiventris,White-bellied Caecilian,3.99998,-52.99997
27917,Caecilia armata,Armored Caecilian,,
27915,Caecilia caribea,Pensilvania Caecilian,9.036944,-75.910556
27936,Caecilia corpulenta,Solid Caecilian,5.625333,-73.938417
27942,Caecilia crassisquama,Normandia Caecilian,,
27945,Caecilia inca,Fundo Sinchona Caecilian,,
27932,Caecilia perdita,Andagoya Caecilian,3.876328,-77.001544
28030,Chthonerpeton exile,Chthonerpeton exile,,
28024,Chthonerpeton onorei,Chthonerpeton onorei,-0.08333,-77.66667
28026,Chthonerpeton viviparum,Chthonerpeton viviparum,-23.819,-46.04
27994,Gegeneophis carnosus,Periah Peak Caecilian,,
28094,Geotrypetes angeli,Angel's Caecilian,,
28093,Geotrypetes pseudoangeli,False Angel's Caecilian,,
27997,Herpele multiplicata,Victoria Caecilian,,
27892,Microcaecilia supernumeraria,Microcaecilia supernumeraria,,
28004,Mimosiphonops reinhardti,Reinhardt's Caecilian,,
28084,Praslinia cooperi,Cooper's Black Caecilian,-4.677133,55.477278
135099,Ichthyophis asplenius,Boven Mahakkam Caecilian,,
28141,Ichthyophis billitonensis,Billiton Island caecilian,,
28131,Ichthyophis dulitensis,Mount Dulit Caecilian,,
28114,Ichthyophis laosensis,Upper Laos Caecilian,18.8178,102.1247
28178,Epicrionops columbianus,El Tambo Caecilian,,
28191,Epicrionops parkeri,Parker's Caecilian,5.902194,-75.190444
28186,Epicrionops peruvianus,Marcapata Valley Caecilian,,
28180,Epicrionops petersi,Peters's Caecilian,-0.626826,-77.842438
28205,Crotaphatrema bornmuelleri,Bornmuller's Caecilian,2.95,9.917
28203,Crotaphatrema tchabalmbaboensis,Tchabal Mbabo Caecilian,,
65149,Cardioglossa alsco,Alsco Long-fingered Frog,6.24,10.48
65131,Brachycephalus brunneus,Pico Caratuva Flea Toad,,
65133,Brachycephalus izecksohni,Pico Caratuva Flea Toad,,
66143,Nannophryne apolobambica,Nannophryne apolobambica,,
66303,Oreophrynella weiassipuensis,Oreophrynella weiassipuensis,5.216389,-60.584722
67263,Werneria iboundji,Werneria iboundji,-1.145,11.78
67264,Werneria submontana,Werneria submontana,,
65014,Anomaloglossus wothuja,Cerro Sipapo Rocket Frog,,
24104,Phyllodytes punctatus,Gravatá Heart-tongued Frog,-11.524631,-54.355206
65726,Hyperolius dintelmanni,Dintelmann's Reed Frog,4.827056,9.78575
65303,Craugastor tabasarae,Craugastor tabasarae,9.32,-79.29
66293,Oreobates sanderi,Oreobates sanderi,-16,-67
65441,Eleutherodactylus maestrensis,Eleutherodactylus maestrensis,19.958025,-76.680874
65164,Chiasmocleis gnoma,Chiasmocleis gnoma,,
24748,Callulops robustus,Callulops robustus,-3.284,138.636
25118,Scaphiophryne menabensis,Scaphiophryne menabensis,-20.068316,44.656716
65861,Indotyphlus maharashtraensis,Maharashtra Caecilian,17.403,73.722
135107,Incilius guanacaste,Guanacaste Spiny Toadlet,,
65116,Bolitoglossa bramei,Brame's Web-footed Salamander,8.9358479,-82.7750215
65134,Brachycephalus pombali,Morro dos Padres Flea Toad,,
66078,Litoria spartacus,Litoria spartacus,,
65132,Brachycephalus ferruginus,Pico Marumbi Flea Toad,,
67256,Uraeotyphlus oommeni,Oommen's Caecilian,,
65198,Cophixalus misimae,Cophixalus misimae,,
476479,Papurana milneana,Papurana milneana,-10.5735,150.0462
66105,Mantidactylus noralottae,Mantidactylus noralottae,-22.508,45.3525
717554,Microkayla quimsacruzis,Microkayla quimsacruzis,,
70676,Hyperolius veithi,Veith's Reed Frog,,
66098,Mannophryne trujillensis,Paseo los Ilustres Fingered Poison Frog,9.362778,-70.44495
66097,Mannophryne leonardoi,Macizo del Turimiquire Fingered Poison Frog,10.125195,-64.49325
64962,Amolops compotrix,Amolops compotrix,14.2206,108.317
66400,Raorchestes sahai,Raorchestes sahai,,
64398,Pseudohynobius shuichengensis,Shuicheng Salamander,,
66435,Phrynopus tribulosus,Phrynopus tribulosus,,
